gene,Chen28689251,Nichols_24571919,x_hurskainen_33692365_endothelial,x_hurskainen_33692365_epithelial,x_hurskainen_33692365_stroma,x_lingappan_25003466_both_ranked,x_scaffa_34417156_ranked,Al_mudares_37368978_female,Al_mudares_37368978_male,Bao_27137150,Bhaskaran_22911455,Bhattacharya_25150062,Chao27770432,Cheng_31961470,Coarfa_28818871,Denervaud_26353077,Dong_36157523,Natarajan_28851267_down,Natarajan_28851267_up,x_dravet_gounot_29287116_p10,x_dravet_gounot_29287116_p10_ranked,x_lingappan_25003466_female,x_lingappan_25003466_male,x_nitkin_32753701_24hr_unranked,x_nitkin_32753701_6hr_unranked,x_rao_37310763_ranked,x_revhaug_31454811_down_ranked,x_revhaug_31454811_up_ranked,x_shrestha_33446917_down_,x_shrestha_33446917_up,x_xing_26398774_down,x_xing_26398774_up,maic_score,contributors
Ifi47,1.407059167,0,0,0,0,0,0,0,1.327463461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.734522628,"GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male"
FAM83B,1.407059167,0,0,0,0,0,0,0,1.324461784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731520951,"GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male"
CYP2E1,0,0,0,0,0,0,1.301353265,0,0,0,0,0,0,0,0,1.428828706,0,0,0,0,0,0,0,0,0,1.244894705,0,0,0,0,0,0,3.975076676,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077"
PPCS,1.407059167,0,0,0,0,0,0,0,1.320846127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727905294,"GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male"
FABP5,0,0,0,0,0,0,1.306305005,0,1.325416863,0,1.389299044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420342721,0,0,5.441363633,"TRANSCRIPTOMICS: x_shrestha_33446917_up, SCRNASEQ: x_scaffa_34417156_ranked"
LPAR1,1.407059167,0,0,0,0,0,0,0,1.318799529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725858696,"GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male"
TAOK2,0,0,0,0,0,0,1.305687441,0,1.35065824,0,0,0,0,1.416939772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073285454,"TRANSCRIPTOMICS: Cheng_31961470, SCRNASEQ: x_scaffa_34417156_ranked"
EMP1,0,0,0,0,0,0,1.30692257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244893445,0,0,0,1.413953302,0,0,3.965769317,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: x_shrestha_33446917_up"
ACTG1,1.407059167,0,0,0,0,0,1.308859475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.715918642,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
RPL15,1.407059167,0,0,0,0,0,1.308752805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.715811972,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
COX6B1,1.407059167,0,0,0,0,0,1.30817454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.715233707,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
NOP58,0,0,1.225026116,1.226108487,1.221633786,0,1.298686511,0,0,0,0,0,0,1.416209318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387664217,"TRANSCRIPTOMICS: Cheng_31961470, SCRNASEQ: x_scaffa_34417156_ranked"
RALY,1.407059167,0,0,0,0,0,1.307826459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714885626,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
UQCRHL,1.407059167,0,0,0,0,0,1.307702946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714762113,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
GNAS,1.407059167,0,0,0,0,0,1.307512062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714571229,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
RAP1A,1.407059167,0,0,0,0,0,1.30734925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714408417,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
GLCCI1,1.407059167,0,0,0,0,0,1.305867096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712926263,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CREB1,1.407059167,0,1.225013852,1.226037296,1.221599217,0,1.30580534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.385514872,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
TSPAN14,1.407059167,0,0,0,0,0,1.305754812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712813979,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
DNAJB4,1.407059167,0,0,0,0,0,1.305676213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71273538,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
SERPINE2,1.407059167,0,1.224971609,1.225789354,1.221481016,0,1.305586385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.384887531,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
FHL1,1.407059167,0,0,0,0,0,1.305535858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712595024,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
Hba1,1.407059167,0,0,0,0,0,1.30530006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712359227,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
LYN,1.407059167,0,0,0,0,0,1.305271989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712331156,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
DDX6,1.407059167,0,0,0,0,0,1.305114791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712173958,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
ATP2B1,1.407059167,0,0,0,0,0,1.305109177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712168344,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
LRP2,1.407059167,0,1.2244488,1.222917154,1.220098285,0,1.304721796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.379245201,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
MAGED1,1.407059167,0,0,0,0,0,1.304340029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.711399196,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
PAFAH1B1,1.407059167,0,0,0,0,0,1.303587724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710646891,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
COX6A1,1.407059167,0,0,0,0,0,1.30343614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710495307,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
AGPAT4,1.407059167,0,0,0,0,0,1.303379998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710439164,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
NSD1,1.407059167,0,0,0,0,0,1.303346312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710405479,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
ANXA6,1.407059167,0,0,0,0,0,1.303250871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710310037,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CDH11,1.407059167,0,0,0,0,0,1.303205957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710265124,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
MECOM,1.407059167,0,0,0,0,0,1.303082444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710141611,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
PCM1,1.407059167,0,0,0,0,0,1.302369438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709428605,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
PLSCR3,1.407059167,0,0,0,0,0,1.302240311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709299478,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
SPATS2L,1.407059167,0,1.22503838,1.226174768,1.221667239,0,1.30221224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.382151794,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
BAZ2B,1.407059167,0,1.22446606,1.223000619,1.220141774,0,1.302038199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37670582,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
THOC2,1.407059167,0,0,0,0,0,1.301802402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708861569,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
NUTF2,1.407059167,0,0,0,0,0,1.301723803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70878297,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
FAT3,1.407059167,0,0,0,0,0,1.301695732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708754899,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
GPC4,1.407059167,0,0,0,0,0,1.301403793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70846296,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
RCN1,1.407059167,0,1.224345692,1.222352533,1.219826199,0,1.301274666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.374858256,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
GNG12,1.407059167,0,0,0,0,0,1.301207295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708266462,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
TFPI,1.407059167,0,1.224406557,1.22269376,1.219993465,0,1.300847985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375000934,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
SEMA6D,1.407059167,0,1.224278467,1.221984302,0,0,1.300842371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.154164307,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
EIF4E2,1.407059167,0,1.22494799,1.225654336,1.221423031,0,1.300763772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.379848295,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
ARHGEF7,1.407059167,0,0,0,0,0,1.300595345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707654512,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
GHR,1.407059167,0,0,0,0,0,1.300421304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707480471,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
IFT43,1.407059167,0,0,0,0,0,1.300252878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707312045,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CANX,1.407059167,0,0,0,0,0,1.299640928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706700095,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
NCOA1,1.407059167,0,0,0,0,0,1.2996297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706688866,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
BCL9L,1.407059167,0,0,0,0,0,1.299545486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706604653,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CPQ,1.407059167,0,0,0,0,0,1.299438816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706497983,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
RERE,1.407059167,0,0,0,0,0,1.299281618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706340785,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
THSD7B,0,0,1.224881673,1.22527874,1.221242383,0,0,0,0,0,0,1.369534747,0,0,0,1.481023616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.521961159,"SCRNASEQ: x_hurskainen_33692365_epithelial, TRANSCRIPTOMICS: Denervaud_26353077"
GPR153,1.407059167,0,0,0,0,0,1.299203019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706262186,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CGNL1,1.407059167,0,0,0,0,0,1.299034592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706093759,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
CMTM3,1.407059167,0,0,0,0,0,1.298731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705790592,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
PAFAH1B2,1.407059167,0,0,0,0,0,1.29779385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.704853017,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
LRRFIP2,1.407059167,0,0,0,0,0,1.297692794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.704751961,"SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251"
BEX4,0,0,0,0,0,0,1.306686772,0,0,0,0,0,0,0,0,1.396710206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703396978,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077"
CCDC3,0,0,1.224643207,1.223965384,1.220600082,0,0,0,0,0,0,0,0,0,0,1.477006506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146215179,"SCRNASEQ: x_hurskainen_33692365_endothelial, TRANSCRIPTOMICS: Denervaud_26353077"
CRIP1,0,0,0,0,0,0,1.308837018,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697456643,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
S100A10,0,0,0,0,0,0,1.308157698,0,0,0,1.389298914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697456611,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
UBA52,0,0,0,0,0,0,1.308797719,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697417343,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
LDHA,0,0,0,0,0,0,1.3079612,0,0,0,1.389299024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697260224,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
COL4A2,0,0,0,0,0,0,1.308494551,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697114175,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
GAPDH,0,0,0,0,0,0,1.307787159,0,0,0,1.389298924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697086083,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
VIM,0,0,1.224626855,1.223872099,1.220555478,0,1.307618733,0,0,0,1.389298964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365972128,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Bhaskaran_22911455"
PRDX1,0,0,0,0,0,0,1.307416621,0,0,0,1.389298834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696715455,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
TMEM176B,0,0,0,0,0,0,1.307180824,0,1.326440162,0,1.389298854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02291984,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
COL4A1,0,0,0,0,0,0,1.307686103,1.335480615,1.340629909,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372416252,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
LCN2,0,0,1.224524655,1.223322207,1.220291198,0,1.30631062,0,1.352090859,0,1.389299204,0,0,0,0,0,1.388619625,0,0,0,0,0,0,1.358765907,0,0,0,1.281307717,0,0,0,0,11.74453199,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Bhaskaran_22911455"
GPC3,0,0,0,0,0,0,1.306726072,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,4.054111604,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
ELN,0,0,0,0,0,0,1.306209564,0,0,0,0,1.369535337,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.064364525,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
SFTPA1,0,0,0,0,0,0,1.306097279,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.694716904,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
LGALS3,0,0,0,0,0,0,1.305221461,0,0,0,1.389299154,0,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,4.053286523,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
PTPRB,0,0,0,0,0,0,1.305608842,0,0,0,0,1.369535557,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063764024,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
HPGD,0,0,0,0,0,0,1.304817238,0,0,0,1.389299194,1.369537077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063653508,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
ITM2A,0,0,0,0,0,0,1.305468487,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.694088111,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
Ccl6,0,0,0,0,0,0,1.305260761,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.693880385,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
CTSD,0,0,0,0,0,0,1.305137248,0,0,0,0,1.369535747,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063292619,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
LCP1,0,0,0,0,0,0,1.304907065,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69352669,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
MACF1,0,0,0,0,0,0,1.304845309,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.693464933,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
SLC34A2,0,0,0,0,0,0,1.304761095,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69338072,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
C3,0,0,0,0,0,0,1.304351257,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692970882,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
CCDC80,0,0,0,0,0,0,1.304227745,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692847369,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
IGFBP6,0,0,0,0,0,0,1.303997562,0,1.334831215,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,1.244890875,0,0,0,0,0,0,5.272339276,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
S100A1,0,0,0,0,0,0,1.303278942,0,0,0,1.389298844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692577786,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
ATP1B1,0,0,1.224773568,1.224684661,1.220947996,0,1.303166657,0,0,0,1.389299034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.362871916,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Bhaskaran_22911455"
EFEMP1,0,0,0,0,0,0,1.303817907,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692437531,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
BASP1,0,0,0,0,0,0,1.302801733,0,0,0,1.389299004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244886665,0,0,0,0,0,0,3.936987402,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
CCN2,0,0,0,0,0,0,1.302723134,0,0,0,1.389299114,0,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,4.050788155,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
MICOS10-NBL1,0,0,0,0,0,0,1.302841033,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691460657,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
PTGIS,0,0,0,0,0,0,1.302812962,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691432586,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
NKAIN4,0,0,0,0,0,0,1.302807347,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691426972,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
ITGA8,0,0,1.224630034,1.223889283,1.220564399,0,1.302633307,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,1.244885295,0,0,0,0,0,0,7.605221943,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
KITLG,0,0,0,0,0,0,1.302504179,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691123804,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
ACTG2,0,0,0,0,0,0,1.301190452,0,0,0,1.389299014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244895855,0,0,0,0,0,0,3.935385322,"TRANSCRIPTOMICS: Bhaskaran_22911455, SCRNASEQ: x_scaffa_34417156_ranked"
DES,0,0,1.224981148,1.225850725,1.221506664,0,1.301184838,0,0,0,1.389298894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244893815,0,0,0,0,0,0,7.607716084,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Bhaskaran_22911455"
CAVIN3,0,0,0,0,0,0,1.301527305,0,0,0,0,0,0,0,0,0,1.388619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69014693,"SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Dong_36157523"
